card_id	card_type	entity_id	title	summary	evidence	threshold	method	core	taxon	module	relation_type	score	observed_status	source_tables	source_taxon	target_node
taxon_taxon_prev_10_mi_aracne_S_GCA_001510275_1_S_TARA_ARC_NCLDV_00036	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001510275.1::S__TARA_ARC_NCLDV_00036	Predicted taxon_taxon link S__GCA_001510275.1 -> S__TARA_ARC_NCLDV_00036	Predicted taxon-taxon link between S__GCA_001510275.1 and S__TARA_ARC_NCLDV_00036 with score 0.808; shared cores 1; cosine -0.276.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.808242614489581	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001510275.1	S__TARA_ARC_NCLDV_00036
taxon_taxon_prev_10_mi_aracne_S_GCA_001510275_1_S_TARA_ARC_NCLDV_00176	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001510275.1::S__TARA_ARC_NCLDV_00176	Predicted taxon_taxon link S__GCA_001510275.1 -> S__TARA_ARC_NCLDV_00176	Predicted taxon-taxon link between S__GCA_001510275.1 and S__TARA_ARC_NCLDV_00176 with score 0.798; shared cores 1; cosine -0.315.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.797888104592704	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001510275.1	S__TARA_ARC_NCLDV_00176
taxon_taxon_prev_10_mi_aracne_S_GCA_001510275_1_S_TARA_SOC_28_MAG_00007	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001510275.1::S__TARA_SOC_28_MAG_00007	Predicted taxon_taxon link S__GCA_001510275.1 -> S__TARA_SOC_28_MAG_00007	Predicted taxon-taxon link between S__GCA_001510275.1 and S__TARA_SOC_28_MAG_00007 with score 0.832; shared cores 1; cosine -0.180.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.831784467080316	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001510275.1	S__TARA_SOC_28_MAG_00007
taxon_taxon_prev_10_mi_aracne_S_GCA_001542995_1_S_GCA_017368835_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001542995.1::S__GCA_017368835.1	Predicted taxon_taxon link S__GCA_001542995.1 -> S__GCA_017368835.1	Predicted taxon-taxon link between S__GCA_001542995.1 and S__GCA_017368835.1 with score 0.760; shared cores 3; cosine 0.976.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.760144821057265	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001542995.1	S__GCA_017368835.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_013203245_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_013203245.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_013203245.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_013203245.1 with score 0.830; shared cores 1; cosine -0.187.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.830127874694815	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_013203245.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_016777365_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_016777365.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_016777365.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_016777365.1 with score 0.795; shared cores 1; cosine -0.327.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.794878596168208	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_016777365.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_017368835_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_017368835.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_017368835.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_017368835.1 with score 0.881; shared cores 2; cosine 0.810.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.881216244331597	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_017368835.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_018673385_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_018673385.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_018673385.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_018673385.1 with score 0.804; shared cores 1; cosine -0.292.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.803953691597219	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_018673385.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_902514095_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_902514095.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_902514095.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_902514095.1 with score 0.767; shared cores 2; cosine 0.321.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.767128251093173	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_902514095.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_905182065_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_905182065.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_905182065.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_905182065.1 with score 0.804; shared cores 1; cosine -0.292.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.804164597289711	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_905182065.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_905182435_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_905182435.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_905182435.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_905182435.1 with score 0.815; shared cores 1; cosine -0.248.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.815377768723548	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_905182435.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_905182765_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_905182765.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_905182765.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_905182765.1 with score 0.824; shared cores 1; cosine -0.214.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.823616937435806	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_905182765.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCA_905620445_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCA_905620445.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_905620445.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_905620445.1 with score 0.794; shared cores 1; cosine -0.330.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.79387016681646	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_905620445.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCF_002836475_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCF_002836475.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCF_002836475.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCF_002836475.1 with score 0.818; shared cores 1; cosine -0.237.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.818097104130431	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCF_002836475.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_GCF_003326015_1	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__GCF_003326015.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCF_003326015.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCF_003326015.1 with score 0.812; shared cores 1; cosine -0.260.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.812415507009169	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCF_003326015.1
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_3300009443_000008	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_3300009443_000008	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_3300009443_000008	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_3300009443_000008 with score 0.862; shared cores 2; cosine 0.708.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.862394808430909	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_3300009443_000008
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_3300020166_000001	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_3300020166_000001	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_3300020166_000001	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_3300020166_000001 with score 0.780; shared cores 1; cosine -0.380.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.780136580025693	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_3300020166_000001
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_3300025860_000061	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_3300025860_000061	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_3300025860_000061	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_3300025860_000061 with score 0.784; shared cores 1; cosine -0.365.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.784311380380065	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_3300025860_000061
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_3300027861_000023	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_3300027861_000023	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_3300027861_000023	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_3300027861_000023 with score 0.776; shared cores 1; cosine -0.395.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.775692084662057	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_3300027861_000023
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_3300031687_001020	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_3300031687_001020	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_3300031687_001020	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_3300031687_001020 with score 0.785; shared cores 1; cosine -0.362.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.785087345611522	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_3300031687_001020
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_IMGVR_UViG_GVMAG_S_ERX556030_34_000001	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001	Predicted taxon_taxon link S__GCA_001643535.1 -> S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001	Predicted taxon-taxon link between S__GCA_001643535.1 and S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001 with score 0.776; shared cores 1; cosine -0.393.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.77645214347908	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001
taxon_taxon_prev_10_mi_aracne_S_GCA_001643535_1_S_Schulz_GVMAG_S_1024967_63	predicted_link	taxon_taxon::prev_10::mi_aracne::S__GCA_001643535.1::S__Schulz_GVMAG_S_1024967_63	Predicted taxon_taxon link S__GCA_001643535.1 -> S__Schulz_GVMAG_S_1024967_63	Predicted taxon-taxon link between S__GCA_001643535.1 and S__Schulz_GVMAG_S_1024967_63 with score 0.779; shared cores 1; cosine -0.385.	Learned from calibrated latent similarity on prev_10/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_10	mi_aracne	""	""		taxon_taxon	0.778646583273976	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__Schulz_GVMAG_S_1024967_63
